"","SampleID","DateTime","Site","Analyte","Type","Bottle_number","Event_Date","Stage","N","final_conc"
"246","111",2021-08-16 22:29:00,"CC","SRP_ugL","ISCO","1.0",2021-08-16,"flood",2,168
"247","111",2021-08-16 22:29:00,"CC","TC_mgL","ISCO","1.0",2021-08-16,"flood",2,29.015
"248","111",2021-08-16 22:29:00,"CC","TDP_mgL","ISCO","1.0",2021-08-16,"flood",2,0.127
"249","111",2021-08-16 22:29:00,"CC","TN_mgL","ISCO","1.0",2021-08-16,"flood",2,0.004
"250","111",2021-08-16 22:29:00,"CC","ions_uM","ISCO","1.0",2021-08-16,"flood",4,1
"251","1110",2021-07-25 20:14:00,"MW","TOC_mgL","ISCO","15.0",2021-07-25,"flood",1,13.96
"252","1111",2021-07-26 04:13:00,"MW","TOC_mgL","ISCO","23.0",2021-07-25,"flood",1,13.74
"253","1112",2021-07-26 04:13:00,"MW","TOC_mgL","ISCO","23.0",2021-07-25,"flood",1,13.63
"254","1113",2021-07-25 16:13:00,"MW","TOC_mgL","ISCO","5.0",2021-07-25,"flood",1,11.32
"255","1114",2021-07-25 16:13:00,"MW","TOC_mgL","ISCO","5.0",2021-07-25,"flood",1,12.25
"256","1115",2021-07-25 15:58:00,"MW","TOC_mgL","ISCO","4.0",2021-07-25,"flood",1,19.56
"257","1116",2021-07-25 15:58:00,"MW","TOC_mgL","ISCO","4.0",2021-07-25,"flood",1,20.03
"258","1117",2021-07-25 16:43:00,"MW","TOC_mgL","ISCO","7.0",2021-07-25,"flood",1,10.88
"259","1118",2021-07-25 20:14:00,"MW","TOC_mgL","ISCO","15.0",2021-07-25,"flood",1,12.41
"260","1119",2021-07-25 17:20:00,"CC","TOC_mgL","ISCO","5.0",2021-07-25,"flood",1,12.22
"261","112",2020-08-31 09:45:00,"SS","DOC_mgL","GRAB",NA,2020-08-30,"flood",1,65.56
"262","112",2020-08-31 09:45:00,"SS","SRP_ugL","GRAB",NA,2020-08-30,"flood",1,366
"263","112",2020-08-31 09:45:00,"SS","TN_mgL","GRAB",NA,2020-08-30,"flood",1,2.12
"264","1120",2021-07-25 17:20:00,"CC","TOC_mgL","ISCO","5.0",2021-07-25,"flood",1,11.4
"265","1121",2021-07-25 17:05:00,"CC","TOC_mgL","ISCO","4.0",2021-07-25,"flood",1,12.13
"266","1122",2021-08-18 16:36:00,"RC","TOC_mgL","ISCO","7.0",2021-08-18,"flood",1,10.71
"267","1123",2021-08-18 16:36:00,"RC","TOC_mgL","ISCO","7.0",2021-08-18,"flood",1,11.32
"268","1124",2021-08-18 15:51:00,"RC","TOC_mgL","ISCO","4.0",2021-08-18,"flood",1,14.03
"269","1125",2021-08-18 15:51:00,"RC","TOC_mgL","ISCO","4.0",2021-08-18,"flood",1,14.64
"270","1126",2021-08-18 22:21:00,"RC","TOC_mgL","ISCO","17.0",2021-08-18,"flood",1,12.91
"271","1127",2021-08-18 22:21:00,"RC","TOC_mgL","ISCO","17.0",2021-08-18,"flood",1,13.01
"272","1128",2021-08-18 15:36:00,"RC","TOC_mgL","ISCO","3.0",2021-08-18,"flood",1,14.69
"273","1129",2021-08-18 15:36:00,"RC","TOC_mgL","ISCO","3.0",2021-08-18,"flood",1,14.71
"274","113",2020-08-31 09:45:00,"SS","TC_mgL","GRAB",NA,2020-08-30,"flood",1,66.27
"275","1130",2021-08-18 17:36:00,"RC","TOC_mgL","ISCO","11.0",2021-08-18,"flood",1,12.83
"276","1131",2021-08-18 17:36:00,"RC","TOC_mgL","ISCO","11.0",2021-08-18,"flood",1,10.46
"277","1132",2021-08-18 17:21:00,"RC","TOC_mgL","ISCO","10.0",2021-08-18,"flood",1,10.68
"278","1133",2021-08-18 17:21:00,"RC","TOC_mgL","ISCO","10.0",2021-08-18,"flood",1,14.85
"279","1134",2021-08-18 16:06:00,"RC","TOC_mgL","ISCO","5.0",2021-08-18,"flood",1,13.07
"280","1135",2021-08-18 15:21:00,"RC","TOC_mgL","ISCO","2.0",2021-08-18,"flood",1,14.74
"281","1136",2021-08-18 20:21:00,"RC","TOC_mgL","ISCO","15.0",2021-08-18,"flood",1,13.63
"282","1137",2021-08-18 20:21:00,"RC","TOC_mgL","ISCO","15.0",2021-08-18,"flood",1,16.66
"283","1138",2021-08-18 19:21:00,"RC","TOC_mgL","ISCO","14.0",2021-08-18,"flood",1,15.75
"284","1139",2021-08-18 19:21:00,"RC","TOC_mgL","ISCO","14.0",2021-08-18,"flood",1,17.2
"285","114",2020-08-31 12:00:00,"RV","DOC_mgL","GRAB",NA,2020-08-30,"flood",1,145
"286","114",2020-08-31 12:00:00,"RV","SRP_ugL","GRAB",NA,2020-08-30,"flood",1,91
"287","114",2020-08-31 12:00:00,"RV","TN_mgL","GRAB",NA,2020-08-30,"flood",1,12.33
"288","1140",2021-08-18 17:51:00,"RC","TOC_mgL","ISCO","12.0",2021-08-18,"flood",1,17.23
"289","1141",2021-08-18 17:51:00,"RC","TOC_mgL","ISCO","12.0",2021-08-18,"flood",1,15.45
"290","1142",2021-08-18 18:21:00,"RC","TOC_mgL","ISCO","13.0",2021-08-18,"flood",1,15.3
"291","1143",2021-08-18 18:21:00,"RC","TOC_mgL","ISCO","13.0",2021-08-18,"flood",1,13.82
"292","1144",2021-08-18 21:21:00,"RC","TOC_mgL","ISCO","16.0",2021-08-18,"flood",1,9.201
"293","1145",2021-08-19 02:07:00,"CC","TOC_mgL","ISCO","22.0",2021-08-18,"flood",1,11.22
"294","1146",2021-07-25 17:50:00,"CC","TOC_mgL","ISCO","7.0",2021-07-25,"flood",1,10.8
"295","1147",2021-07-25 18:35:00,"CC","TOC_mgL","ISCO","10.0",2021-07-25,"flood",1,10.68
"296","1148",2021-07-25 18:35:00,"CC","TOC_mgL","ISCO","10.0",2021-07-25,"flood",1,10.25
"297","1149",2021-07-25 18:05:00,"CC","TOC_mgL","ISCO","8.0",2021-07-25,"flood",1,10.49
"298","115",2020-08-31 12:00:00,"RV","DOC_mgL","GRAB",NA,2020-08-30,"flood",1,113.1
"299","115",2020-08-31 12:00:00,"RV","SRP_ugL","GRAB",NA,2020-08-30,"flood",1,98.3
"300","115",2020-08-31 12:00:00,"RV","TN_mgL","GRAB",NA,2020-08-30,"flood",1,11.47
"301","1150",2021-07-25 18:05:00,"CC","TOC_mgL","ISCO","8.0",2021-07-25,"flood",1,10.47
"302","1151",2021-07-25 20:20:00,"CC","TOC_mgL","ISCO","14.0",2021-07-25,"flood",1,10.13
"303","1152",2021-07-25 20:20:00,"CC","TOC_mgL","ISCO","14.0",2021-07-25,"flood",1,10.77
"304","1153",2021-07-25 18:20:00,"CC","TOC_mgL","ISCO","9.0",2021-07-25,"flood",1,10.57
"305","1154",2021-07-25 18:20:00,"CC","TOC_mgL","ISCO","9.0",2021-07-25,"flood",1,12.44
"306","1156",2021-07-26 03:20:00,"CC","TOC_mgL","ISCO","21.0",2021-07-25,"flood",1,10.47
"307","1157",2021-07-26 04:20:00,"CC","TOC_mgL","ISCO","22.0",2021-07-25,"flood",1,10.26
"308","1158",2021-07-26 04:20:00,"CC","TOC_mgL","ISCO","22.0",2021-07-25,"flood",1,10.25
"309","1159",2021-07-25 18:50:00,"CC","TOC_mgL","ISCO","11.0",2021-07-25,"flood",1,10.84
"310","116",2020-08-31 12:00:00,"RV","DOC_mgL","GRAB",NA,2020-08-30,"flood",1,70.03
"311","116",2020-08-31 12:00:00,"RV","SRP_ugL","GRAB",NA,2020-08-30,"flood",1,99.6
"312","116",2020-08-31 12:00:00,"RV","TN_mgL","GRAB",NA,2020-08-30,"flood",1,6.956
"313","1160",2021-07-25 18:50:00,"CC","TOC_mgL","ISCO","11.0",2021-07-25,"flood",1,10.65
"314","1161",2021-07-26 03:20:00,"CC","TOC_mgL","ISCO","21.0",2021-07-25,"flood",1,10.53
"315","1162",2021-07-26 02:20:00,"CC","TOC_mgL","ISCO","20.0",2021-07-25,"flood",1,10.82
"316","1163",2021-07-25 16:20:00,"CC","TOC_mgL","ISCO","2.0",2021-07-25,"flood",1,13.46
"317","1164",2021-07-25 16:20:00,"CC","TOC_mgL","ISCO","2.0",2021-07-25,"flood",1,13.29
"318","1165",2021-07-26 00:20:00,"CC","TOC_mgL","ISCO","18.0",2021-07-25,"flood",1,10.28
"319","1166",2021-07-26 00:20:00,"CC","TOC_mgL","ISCO","18.0",2021-07-25,"flood",1,10.12
"320","1167",2021-07-25 16:50:00,"CC","TOC_mgL","ISCO","3.0",2021-07-25,"flood",1,12.7
"321","1168",2021-07-25 16:50:00,"CC","TOC_mgL","ISCO","3.0",2021-07-25,"flood",1,NA
"322","1169",2021-07-25 16:50:00,"SS","TOC_mgL","ISCO","2.0",2021-07-25,"flood",1,14.35
"323","117",2020-08-31 12:00:00,"RV","TC_mgL","GRAB",NA,2020-08-30,"flood",1,115.4
"324","1170",2021-07-25 16:50:00,"SS","TOC_mgL","ISCO","2.0",2021-07-25,"flood",1,12.89
"325","1171",2021-08-12 11:25:00,"CC","TOC_mgL","ISCO","11.0",2021-08-12,"flood",1,10.93
"326","1172",2021-08-12 11:25:00,"CC","TOC_mgL","ISCO","11.0",2021-08-12,"flood",1,10.71
"327","1173",2021-08-12 11:10:00,"CC","TOC_mgL","ISCO","10.0",2021-08-12,"flood",1,10.55
"328","1174",2021-08-12 11:10:00,"CC","TOC_mgL","ISCO","10.0",2021-08-12,"flood",1,9.251
"329","1175",2021-08-12 10:55:00,"CC","TOC_mgL","ISCO","9.0",2021-08-12,"flood",1,10.76
"330","1176",2021-08-12 11:56:00,"CC","TOC_mgL","ISCO","13.0",2021-08-12,"flood",1,10.76
"331","1177",2021-08-12 11:56:00,"CC","TOC_mgL","ISCO","13.0",2021-08-12,"flood",1,10.55
"332","1178",2021-08-12 12:56:00,"CC","TOC_mgL","ISCO","14.0",2021-08-12,"flood",1,10.82
"333","1179",2021-08-12 12:56:00,"CC","TOC_mgL","ISCO","14.0",2021-08-12,"flood",1,10.52
"334","118",2020-07-28 12:00:00,"SS","DOC_mgL","GRAB",NA,2020-07-24,"flood",1,20.55
"335","118",2021-08-17 00:13:00,"CC","ions_uM","ISCO","9.0",2021-08-16,"flood",2,1
"336","118",2021-08-17 00:28:00,"CC","DOC_mgL","ISCO","9.0",2021-08-16,"flood",2,8.8265
"337","118",2021-08-17 00:28:00,"CC","SRP_ugL","ISCO","9.0",2021-08-16,"flood",2,286.5
"338","118",2021-08-17 00:28:00,"CC","TC_mgL","ISCO","9.0",2021-08-16,"flood",2,NA
"339","118",2021-08-17 00:28:00,"CC","TDP_mgL","ISCO","9.0",2021-08-16,"flood",2,0.247
"340","118",2021-08-17 00:28:00,"CC","TN_mgL","ISCO","9.0",2021-08-16,"flood",2,2.409
"341","118",2021-08-17 00:28:00,"CC","ions_uM","ISCO","9.0",2021-08-16,"flood",2,1
"342","1180",2021-08-12 14:56:00,"CC","TOC_mgL","ISCO","16.0",2021-08-12,"flood",1,11.97
"343","1181",2021-08-12 17:56:00,"CC","TOC_mgL","ISCO","19.0",2021-08-12,"flood",1,10.89
"344","1182",2021-08-12 17:56:00,"CC","TOC_mgL","ISCO","19.0",2021-08-12,"flood",1,10.89
"345","1183",2021-08-12 15:56:00,"CC","TOC_mgL","ISCO","17.0",2021-08-12,"flood",1,10.72
"346","1184",2021-08-12 15:56:00,"CC","TOC_mgL","ISCO","17.0",2021-08-12,"flood",1,8.627
"347","1185",2021-08-12 14:56:00,"CC","TOC_mgL","ISCO","16.0",2021-08-12,"flood",1,10.76
"348","1186",2021-08-12 18:56:00,"CC","TOC_mgL","ISCO","20.0",2021-08-12,"flood",1,10.94
"349","1187",2021-08-12 18:56:00,"CC","TOC_mgL","ISCO","20.0",2021-08-12,"flood",1,11.13
"350","1188",2021-08-12 19:56:00,"CC","TOC_mgL","ISCO","21.0",2021-08-12,"flood",1,10.86
"351","1189",2021-08-12 19:56:00,"CC","TOC_mgL","ISCO","21.0",2021-08-12,"flood",1,13.1
"352","119",2020-07-28 12:00:00,"SS","DOC_mgL","GRAB",NA,2020-07-24,"flood",1,31.95
"353","1190",2021-08-12 20:56:00,"CC","TOC_mgL","ISCO","22.0",2021-08-12,"flood",1,11.03
"354","1191",2021-08-12 20:56:00,"CC","TOC_mgL","ISCO","22.0",2021-08-12,"flood",1,11.01
"355","1192",2021-08-12 21:56:00,"CC","TOC_mgL","ISCO","23.0",2021-08-12,"flood",1,10.92
"356","1193",2021-08-12 21:56:00,"CC","TOC_mgL","ISCO","23.0",2021-08-12,"flood",1,10.96
"357","1194",2021-07-31 02:57:00,"BMW","TOC_mgL","ISCO","6.0",2021-07-31,"flood",1,51.68
"358","1195",2021-07-31 02:12:00,"BMW","TOC_mgL","ISCO","3.0",2021-07-31,"flood",1,27.45
"359","12",2021-09-01 04:44:00,"RC","TC_mgL","ISCO","12.0",2021-09-01,"flood",2,19.43
"360","120",2020-07-24 12:00:00,"SS","DOC_mgL","GRAB",NA,NA,"baseflow",1,4.082
"361","121",2020-07-24 12:00:00,"SS","DOC_mgL","GRAB",NA,NA,"baseflow",1,3.97
"362","122",2021-01-17 11:13:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.123
"363","123",2021-01-17 11:13:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.781
"364","124",2021-01-27 12:00:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.986
"365","125",2021-01-27 12:00:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,3.059
"366","126",2021-03-03 10:20:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.679
"367","127",2021-04-12 07:45:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.799
"368","127",2021-08-17 07:13:00,"CC","DOC_mgL","ISCO","18.0",2021-08-16,"flood",2,6.825
"369","127",2021-08-17 07:13:00,"CC","SRP_ugL","ISCO","18.0",2021-08-16,"flood",2,267.5
"370","127",2021-08-17 07:13:00,"CC","TC_mgL","ISCO","18.0",2021-08-16,"flood",2,28.82
"371","127",2021-08-17 07:13:00,"CC","TDP_mgL","ISCO","18.0",2021-08-16,"flood",2,0.141
"372","127",2021-08-17 07:13:00,"CC","TN_mgL","ISCO","18.0",2021-08-16,"flood",2,0.004
"373","127",2021-08-17 07:13:00,"CC","ions_uM","ISCO","18.0",2021-08-16,"flood",4,1
"374","128",2020-07-28 12:00:00,"SS","TN_mgL","GRAB",NA,2020-07-24,"flood",1,1.614
"375","128",2021-08-17 02:16:00,"SS","DOC_mgL","ISCO","1.0",2021-08-16,"flood",2,7.3715
"376","128",2021-08-17 02:16:00,"SS","SRP_ugL","ISCO","1.0",2021-08-16,"flood",2,179.5
"377","128",2021-08-17 02:16:00,"SS","TC_mgL","ISCO","1.0",2021-08-16,"flood",2,42.54
"378","128",2021-08-17 02:16:00,"SS","TDP_mgL","ISCO","1.0",2021-08-16,"flood",2,0.00465
"379","128",2021-08-17 02:16:00,"SS","TN_mgL","ISCO","1.0",2021-08-16,"flood",2,0.901
"380","128",2021-08-17 02:16:00,"SS","ions_uM","ISCO","1.0",2021-08-16,"flood",4,1
"381","129",2020-07-28 12:00:00,"SS","TN_mgL","GRAB",NA,2020-07-24,"flood",1,2.099
"382","13",2021-09-01 05:14:00,"RC","TC_mgL","ISCO","13.0",2021-09-01,"flood",2,18.46
"383","130",2020-07-24 12:00:00,"SS","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"384","131",2020-07-24 12:00:00,"SS","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"385","132",2021-01-17 11:13:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"386","132",2021-08-17 03:15:00,"SS","DOC_mgL","ISCO","5.0",2021-08-16,"flood",2,12.715
"387","132",2021-08-17 03:15:00,"SS","SRP_ugL","ISCO","5.0",2021-08-16,"flood",2,430.5
"388","132",2021-08-17 03:15:00,"SS","TC_mgL","ISCO","5.0",2021-08-16,"flood",2,39.43
"389","132",2021-08-17 03:15:00,"SS","TDP_mgL","ISCO","5.0",2021-08-16,"flood",2,0.00465
"390","132",2021-08-17 03:15:00,"SS","TN_mgL","ISCO","5.0",2021-08-16,"flood",2,0.97
"391","132",2021-08-17 03:15:00,"SS","ions_uM","ISCO","5.0",2021-08-16,"flood",4,1
"392","133",2021-01-17 11:13:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"393","134",2021-01-27 12:00:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.5117
"394","135",2021-01-27 12:00:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.7718
"395","136",2021-03-03 10:20:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"396","137",2021-04-12 07:45:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"397","137",2021-08-17 04:30:00,"SS","DOC_mgL","ISCO","10.0",2021-08-16,"flood",2,14.445
"398","137",2021-08-17 04:30:00,"SS","SRP_ugL","ISCO","10.0",2021-08-16,"flood",2,NA
"399","137",2021-08-17 04:30:00,"SS","TC_mgL","ISCO","10.0",2021-08-16,"flood",2,39.955
"400","137",2021-08-17 04:30:00,"SS","TDP_mgL","ISCO","10.0",2021-08-16,"flood",2,0.218
"401","137",2021-08-17 04:30:00,"SS","TN_mgL","ISCO","10.0",2021-08-16,"flood",2,1.353
"402","137",2021-08-17 04:30:00,"SS","ions_uM","ISCO","10.0",2021-08-16,"flood",4,1
"403","14",2021-09-01 06:14:00,"RC","TC_mgL","ISCO","14.0",2021-09-01,"flood",2,20.195
"404","141",2021-08-17 09:20:00,"MW","DOC_mgL","GRAB","1.0",2021-08-16,"flood",2,7.371
"405","141",2021-08-17 09:20:00,"MW","SRP_ugL","GRAB","1.0",2021-08-16,"flood",2,233.5
"406","141",2021-08-17 09:20:00,"MW","TC_mgL","GRAB","1.0",2021-08-16,"flood",2,51.52
"407","141",2021-08-17 09:20:00,"MW","TDP_mgL","GRAB","1.0",2021-08-16,"flood",2,0.251
"408","141",2021-08-17 09:20:00,"MW","TN_mgL","GRAB","1.0",2021-08-16,"flood",2,1.057
"409","141",2021-08-17 09:20:00,"MW","ions_uM","GRAB","1.0",2021-08-16,"flood",4,1
"410","142",2021-08-13 21:20:00,"CC","DOC_mgL","ISCO","1.0",2021-08-13,"flood",2,12.1
"411","142",2021-08-13 21:20:00,"CC","SRP_ugL","ISCO","1.0",2021-08-13,"flood",1,225
"412","142",2021-08-13 21:20:00,"CC","TC_mgL","ISCO","1.0",2021-08-13,"flood",2,34.865
"413","142",2021-08-13 21:20:00,"CC","TDP_mgL","ISCO","1.0",2021-08-13,"flood",1,0.294
"414","142",2021-08-13 21:20:00,"CC","TN_mgL","ISCO","1.0",2021-08-13,"flood",2,2.5225
"415","142",2021-08-13 21:20:00,"CC","ions_uM","ISCO","1.0",2021-08-13,"flood",4,1
"416","1466",2021-07-31 03:27:00,"BMW","SRP_ugL","ISCO","8.0",2021-07-31,"flood",1,175
"417","1467",2021-07-31 03:27:00,"BMW","SRP_ugL","ISCO","8.0",2021-07-31,"flood",1,160.6
"418","1468",2021-07-31 02:42:00,"BMW","SRP_ugL","ISCO","5.0",2021-07-31,"flood",1,356
"419","1469",2021-07-31 02:42:00,"BMW","SRP_ugL","ISCO","5.0",2021-07-31,"flood",1,254
"420","1472",2021-07-31 02:27:00,"BMW","SRP_ugL","ISCO","4.0",2021-07-31,"flood",1,236
"421","1473",2021-07-31 02:27:00,"BMW","SRP_ugL","ISCO","4.0",2021-07-31,"flood",1,250
"422","148",2020-12-28 12:00:00,"BMW","DOC_mgL","GRAB",NA,NA,"baseflow",1,2.274
"423","148",2020-12-28 12:00:00,"BMW","SRP_ugL","GRAB",NA,NA,"baseflow",1,51.3
"424","148",2020-12-28 12:00:00,"BMW","TN_mgL","GRAB",NA,NA,"baseflow",1,0.004
"425","1491",2021-07-31 04:12:00,"BMW","SRP_ugL","ISCO","11.0",2021-07-31,"flood",1,129.8
"426","1492",2021-07-31 04:12:00,"BMW","SRP_ugL","ISCO","11.0",2021-07-31,"flood",1,91.8
"427","1497",2021-07-31 04:27:00,"BMW","SRP_ugL","ISCO","12.0",2021-07-31,"flood",1,185.4
"428","1498",2021-07-31 04:27:00,"BMW","SRP_ugL","ISCO","12.0",2021-07-31,"flood",1,147.4
"429","1499",2021-07-31 04:42:00,"BMW","SRP_ugL","ISCO","13.0",2021-07-31,"flood",1,147
"430","15",2021-09-01 07:14:00,"RC","TC_mgL","ISCO","15.0",2021-09-01,"flood",2,18.84
"431","1501",2021-10-08 10:45:00,"BMW","SRP_ugL","GRAB",NA,NA,"baseflow",1,33.6
"432","1502",2021-10-08 10:45:00,"BMW","SRP_ugL","GRAB",NA,NA,"baseflow",1,28
"433","152",2021-08-13 00:20:00,"CC","SRP_ugL","ISCO","11.0",2021-08-13,"flood",1,441
"434","152",2021-08-13 00:20:00,"CC","TC_mgL","ISCO","11.0",2021-08-13,"flood",2,18.705
"435","152",2021-08-13 00:20:00,"CC","TDP_mgL","ISCO","11.0",2021-08-13,"flood",1,0.59
"436","152",2021-08-13 00:20:00,"CC","TN_mgL","ISCO","11.0",2021-08-13,"flood",2,2.5055
"437","152",2021-08-13 00:20:00,"CC","ions_uM","ISCO","11.0",2021-08-13,"flood",2,1
"438","152",2021-08-14 00:20:00,"CC","DOC_mgL","ISCO","11.0",2021-08-13,"flood",2,8.374
"439","152",2021-08-14 00:20:00,"CC","ions_uM","ISCO","11.0",2021-08-14,"flood",2,1
"440","1528",2021-07-25 16:13:00,"MW","SRP_ugL","ISCO","5.0",2021-07-25,"flood",1,228
"441","1529",2021-07-25 16:13:00,"MW","SRP_ugL","ISCO","5.0",2021-07-25,"flood",1,294
"442","1530",2021-07-25 16:28:00,"MW","SRP_ugL","ISCO","6.0",2021-07-25,"flood",1,296
"443","1531",2021-07-25 16:28:00,"MW","SRP_ugL","ISCO","6.0",2021-07-25,"flood",1,246
"444","1532",2021-07-25 20:14:00,"MW","SRP_ugL","ISCO","15.0",2021-07-25,"flood",1,206
"445","1533",2021-07-25 20:14:00,"MW","SRP_ugL","ISCO","15.0",2021-07-25,"flood",1,294
"446","1534",2021-07-25 16:58:00,"MW","SRP_ugL","ISCO","8.0",2021-07-25,"flood",1,288
"447","1535",2021-07-25 16:58:00,"MW","SRP_ugL","ISCO","8.0",2021-07-25,"flood",1,346
"448","1538",2021-07-25 17:13:00,"MW","SRP_ugL","ISCO","9.0",2021-07-25,"flood",1,304
"449","1539",2021-07-25 17:13:00,"MW","SRP_ugL","ISCO","9.0",2021-07-25,"flood",1,302
"450","1540",2021-07-25 21:13:00,"MW","SRP_ugL","ISCO","16.0",2021-07-25,"flood",1,268
"451","1541",2021-07-26 03:13:00,"MW","SRP_ugL","ISCO","22.0",2021-07-25,"flood",1,230
"452","1550",2021-08-17,"MW","SRP_ugL","ISCO","2.0",2021-08-16,"flood",1,206
"453","1575",2021-08-14 20:01:00,"IS","SRP_ugL","ISCO","8.0",2021-08-14,"flood",1,167.8
"454","1576",2021-08-14 20:01:00,"IS","SRP_ugL","ISCO","8.0",2021-08-14,"flood",1,194
"455","1577",2021-08-14 19:16:00,"IS","SRP_ugL","ISCO","5.0",2021-08-14,"flood",1,122.6
"456","1578",2021-08-14 19:16:00,"IS","SRP_ugL","ISCO","5.0",2021-08-14,"flood",1,131.4
"457","1579",2021-08-14 19:31:00,"IS","SRP_ugL","ISCO","6.0",2021-08-14,"flood",1,112
"458","1580",2021-08-14 19:31:00,"IS","SRP_ugL","ISCO","6.0",2021-08-14,"flood",1,111.4
"459","1581",2021-08-14 19:46:00,"IS","SRP_ugL","ISCO","7.0",2021-08-14,"flood",1,193.6
"460","1582",2021-08-14 19:46:00,"IS","SRP_ugL","ISCO","7.0",2021-08-14,"flood",1,180.4
"461","1583",2021-08-19 04:46:00,"IS","SRP_ugL","ISCO","20.0",2021-08-14,"flood",1,159.2
"462","1584",2021-08-19 04:46:00,"IS","SRP_ugL","ISCO","20.0",2021-08-14,"flood",1,193.6
"463","1585",2021-08-14 22:46:00,"IS","SRP_ugL","ISCO","14.0",2021-08-14,"flood",1,157
"464","1586",2021-08-14 22:46:00,"IS","SRP_ugL","ISCO","14.0",2021-08-14,"flood",1,134.8
"465","1589",2021-08-14 21:46:00,"IS","SRP_ugL","ISCO","13.0",2021-08-14,"flood",1,179.6
"466","1590",2021-08-14 21:46:00,"IS","SRP_ugL","ISCO","13.0",2021-08-14,"flood",1,168.8
"467","1591",2021-08-14 23:46:00,"IS","SRP_ugL","ISCO","15.0",2021-08-14,"flood",1,157.6
"468","1592",2021-08-14 23:46:00,"IS","SRP_ugL","ISCO","15.0",2021-08-14,"flood",1,159.6
"469","1593",2021-08-14 20:16:00,"IS","SRP_ugL","ISCO","9.0",2021-08-14,"flood",1,131.8
"470","1594",2021-08-14 20:16:00,"IS","SRP_ugL","ISCO","9.0",2021-08-14,"flood",1,148.6
"471","1595",2021-08-14 20:46:00,"IS","SRP_ugL","ISCO","11.0",2021-08-14,"flood",1,144.6
"472","1596",2021-08-14 20:46:00,"IS","SRP_ugL","ISCO","11.0",2021-08-14,"flood",1,143.2
"473","1599",2021-08-14 21:01:00,"IS","SRP_ugL","ISCO","12.0",2021-08-14,"flood",1,153.4
"474","16",2021-09-01 08:14:00,"RC","TC_mgL","ISCO","16.0",2021-09-01,"flood",2,NA
"475","1600",2021-08-14 21:01:00,"IS","SRP_ugL","ISCO","12.0",2021-08-14,"flood",1,113
"476","1605",2021-12-11 10:15:00,"RV","SRP_ugL","GRAB",NA,2021-12-10,"flood",1,111.4
"477","1606",2021-12-11 10:15:00,"RV","SRP_ugL","GRAB",NA,2021-12-10,"flood",1,89
"478","1607",2021-07-14 16:00:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,29.57
"479","1608",2021-07-14 16:00:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,30.34
"480","1609",2021-07-14 08:15:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,38.6
"481","1610",2021-07-14 08:15:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,38.19
"482","1611",2021-07-14 10:00:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,39.62
"483","1612",2021-07-14 10:00:00,"SS","TOC_mgL","GRAB",NA,2021-07-14,"flood",1,40.45
"484","1615",2021-07-14 08:15:00,"SS","SRP_ugL","GRAB",NA,2021-07-14,"flood",1,950
"485","1616",2021-07-14 16:00:00,"SS","SRP_ugL","GRAB",NA,2021-07-14,"flood",1,1166
"486","1619",2021-07-14 08:15:00,"SS","SRP_ugL","GRAB",NA,2021-07-14,"flood",1,1038
"487","1620",2021-07-14 08:15:00,"SS","SRP_ugL","GRAB",NA,2021-07-14,"flood",1,986
"488","1623",2021-07-25 17:20:00,"SS","SRP_ugL","ISCO","4.0",2021-07-25,"flood",2,316
"489","1624",2021-07-25 17:50:00,"SS","SRP_ugL","ISCO","6.0",2021-07-25,"flood",2,343
"490","1625",2021-07-25 18:05:00,"SS","SRP_ugL","ISCO","7.0",2021-07-25,"flood",2,388
"491","1626",2021-07-25 18:20:00,"SS","SRP_ugL","ISCO","8.0",2021-07-25,"flood",2,315
"492","163",2021-08-14 09:50:00,"CC","DOC_mgL","ISCO","22.0",2021-08-13,"flood",2,NA
"493","163",2021-08-14 09:50:00,"CC","SRP_ugL","ISCO","22.0",2021-08-13,"flood",2,196
"494","163",2021-08-14 09:50:00,"CC","TC_mgL","ISCO","22.0",2021-08-13,"flood",2,24.6
"495","163",2021-08-14 09:50:00,"CC","TDP_mgL","ISCO","22.0",2021-08-13,"flood",2,0.00465
