Sample_ID,Measurement_type,Site_abbreviation,Dilution,Event_date_time,Mean_measurement,n
920,TN_mg/L,CC,1,2021-09-01T03:18:00Z,6.315,1
921,DOC_mg/L,CC,1,2021-09-01T03:18:00Z,5.258,1
921,TN_mg/L,CC,1,2021-09-01T03:18:00Z,5.258,1
922,DOC_mg/L,CC,1,2021-09-01T03:33:00Z,5.614,1
922,TN_mg/L,CC,1,2021-09-01T03:33:00Z,5.614,1
923,DOC_mg/L,CC,1,2021-09-01T03:33:00Z,5.723,1
923,TN_mg/L,CC,1,2021-09-01T03:33:00Z,5.723,1
924,DOC_mg/L,CC,1,2021-09-01T03:48:00Z,4.375,1
924,TN_mg/L,CC,1,2021-09-01T03:48:00Z,4.375,1
925,DOC_mg/L,CC,1,2021-09-01T04:03:00Z,4.362,1
925,TN_mg/L,CC,1,2021-09-01T04:03:00Z,4.362,1
926,DOC_mg/L,CC,1,2021-09-01T04:33:00Z,4.265,1
926,TN_mg/L,CC,1,2021-09-01T04:33:00Z,4.265,1
927,DOC_mg/L,CC,1,2021-09-01T04:33:00Z,4.956,1
927,TN_mg/L,CC,1,2021-09-01T04:33:00Z,4.956,1
928,DOC_mg/L,CC,1,2021-09-01T04:48:00Z,5.508,1
928,TN_mg/L,CC,1,2021-09-01T04:48:00Z,5.508,1
929,DOC_mg/L,CC,1,2021-09-01T04:48:00Z,5.337,1
929,TN_mg/L,CC,1,2021-09-01T04:48:00Z,1.544,1
930,DOC_mg/L,CC,1,2021-09-01T05:03:00Z,4.072,1
930,TN_mg/L,CC,1,2021-09-01T05:03:00Z,1.644,1
931,DOC_mg/L,CC,1,2021-09-01T05:03:00Z,6.596,1
931,TN_mg/L,CC,1,2021-09-01T05:03:00Z,1.755,1
932,DOC_mg/L,CC,1,2021-09-01T05:18:00Z,6.765,1
932,TN_mg/L,CC,1,2021-09-01T05:18:00Z,1.879,1
933,DOC_mg/L,CC,1,2021-09-01T05:18:00Z,6.701,1
933,TN_mg/L,CC,1,2021-09-01T05:18:00Z,1.819,1
934,DOC_mg/L,CC,1,2021-09-01T05:48:00Z,6.839,1
934,TN_mg/L,CC,1,2021-09-01T05:48:00Z,1.776,1
935,DOC_mg/L,CC,1,2021-09-01T05:48:00Z,6.516,1
935,TN_mg/L,CC,1,2021-09-01T05:48:00Z,2.021,1
936,DOC_mg/L,CC,1,2021-09-01T06:48:00Z,6.946,1
936,TN_mg/L,CC,1,2021-09-01T06:48:00Z,1.815,1
937,DOC_mg/L,CC,1,2021-09-01T06:48:00Z,6.718,1
937,TN_mg/L,CC,1,2021-09-01T06:48:00Z,1.671,1
938,DOC_mg/L,CC,1,2021-09-01T07:48:00Z,6.907,1
938,TN_mg/L,CC,1,2021-09-01T07:48:00Z,1.727,1
939,DOC_mg/L,CC,1,2021-09-01T07:48:00Z,7.104,1
939,TN_mg/L,CC,1,2021-09-01T07:48:00Z,1.687,1
940,DOC_mg/L,CC,1,2021-09-01T03:48:00Z,7.055,1
940,TN_mg/L,CC,1,2021-09-01T03:48:00Z,0.8964,1
941,DOC_mg/L,CC,1,2021-09-01T04:03:00Z,5.916,1
941,TN_mg/L,CC,1,2021-09-01T04:03:00Z,1.388,1
942,DOC_mg/L,SS,1,2021-08-17T03:00:00Z,12.7,1
942,TN_mg/L,SS,1,2021-08-17T03:00:00Z,2.8,1
943,DOC_mg/L,SS,1,2021-08-17T03:00:00Z,13.85,1
943,TN_mg/L,SS,1,2021-08-17T03:00:00Z,2.94,1
944,DOC_mg/L,SS,1,2021-08-17T03:30:00Z,17.55,1
944,TN_mg/L,SS,1,2021-08-17T03:30:00Z,3.752,1
945,DOC_mg/L,SS,1,2021-08-17T03:30:00Z,16.87,1
945,TN_mg/L,SS,1,2021-08-17T03:30:00Z,3.228,1
946,DOC_mg/L,SS,1,2021-08-17T03:45:00Z,17.66,1
946,TN_mg/L,SS,1,2021-08-17T03:45:00Z,3.241,1
947,DOC_mg/L,SS,1,2021-08-17T03:45:00Z,18.87,1
947,TN_mg/L,SS,1,2021-08-17T03:45:00Z,4.15,1
948,DOC_mg/L,SS,1,2021-10-06T11:00:00Z,6.751,1
948,TN_mg/L,SS,1,2021-10-06T11:00:00Z,1.461,1
951,TOC_mg/L,SS,1,2021-08-18T11:30:00Z,13.58,1
952,TOC_mg/L,SS,1,2021-08-18T11:30:00Z,14.39,1
957,TOC_mg/L,CC,1,2021-08-12T08:48:00Z,11.34,1
958,TOC_mg/L,CC,1,2021-08-12T08:48:00Z,11.73,1
961,TOC_mg/L,SS,1,2021-08-12T08:48:00Z,13.12,1
962,TOC_mg/L,SS,1,2021-08-12T08:48:00Z,12.87,1
965,TOC_mg/L,RV,1,2021-08-12T08:48:00Z,12.55,1
966,TOC_mg/L,RV,1,2021-08-12T08:48:00Z,12.68,1
969,TOC_mg/L,MW,1,2021-08-12T08:48:00Z,14.01,1
970,TOC_mg/L,MW,1,2021-08-12T08:48:00Z,14.18,1
973,TOC_mg/L,SS,1,2021-09-01T10:40:00Z,8.024,1
974,TOC_mg/L,SS,1,2021-09-01T10:40:00Z,7.942,1
977,TOC_mg/L,CC,1,2021-09-01T10:20:00Z,7.484,1
978,TOC_mg/L,CC,1,2021-09-01T10:20:00Z,7.509,1
981,TOC_mg/L,CC,1,2021-09-01T10:20:00Z,8.782,1
982,TOC_mg/L,CC,1,2021-09-01T10:20:00Z,9.095,1
985,TOC_mg/L,RV,1,2021-09-01T08:59:00Z,8.452,1
986,TOC_mg/L,RV,1,2021-09-01T08:59:00Z,8.245,1
989,TOC_mg/L,MW,1,2021-09-01T11:26:00Z,7.626,1
990,TOC_mg/L,MW,1,2021-09-01T11:26:00Z,7.593,1
993,TOC_mg/L,RV,1,2021-12-10T10:15:00Z,7.474,1
994,TOC_mg/L,RV,1,2021-12-10T10:15:00Z,7.405,1
999,TOC_mg/L,SS,1,2021-12-10T11:45:00Z,6.581,1
1000,TOC_mg/L,SS,1,2021-12-10T11:45:00Z,6.47,1
1005,DOC_mg/L,RC,1,2021-07-25T15:54:00Z,7.276,1
1005,TN_mg/L,RC,1,2021-07-25T15:54:00Z,1.983,1
1006,DOC_mg/L,SS,1,2021-07-25T16:50:00Z,10.12,1
1006,TN_mg/L,SS,1,2021-07-25T16:50:00Z,1.586,1
1007,DOC_mg/L,SS,1,2021-07-25T18:05:00Z,9.247,1
1007,TN_mg/L,SS,1,2021-07-25T18:05:00Z,2.16,1
1008,DOC_mg/L,SS,1,2021-07-25T16:50:00Z,12.58,1
1008,TN_mg/L,SS,1,2021-07-25T16:50:00Z,1.778,1
1009,DOC_mg/L,CC,1,2021-08-12T21:56:00Z,10.18,1
1009,TN_mg/L,CC,1,2021-08-12T21:56:00Z,3.199,1
1010,DOC_mg/L,CC,1,2021-08-12T21:56:00Z,10.13,1
1010,TN_mg/L,CC,1,2021-08-12T21:56:00Z,3.359,1
1011,DOC_mg/L,RC,1,2021-09-01T15:29:00Z,5.371,1
1011,TN_mg/L,RC,1,2021-09-01T15:29:00Z,0.6231,1
1012,DOC_mg/L,RC,1,2021-09-01T15:29:00Z,7.656,1
1012,TN_mg/L,RC,1,2021-09-01T15:29:00Z,0.8328,1
1013,DOC_mg/L,RC,1,2021-09-01T15:44:00Z,4.88,1
1013,TN_mg/L,RC,1,2021-09-01T15:44:00Z,0.6122,1
1014,DOC_mg/L,RC,1,2021-09-01T15:44:00Z,6.607,1
1014,TN_mg/L,RC,1,2021-09-01T15:44:00Z,0.7654,1
1015,DOC_mg/L,SS,1,2021-07-26T18:05:00Z,10.76,1
1015,TN_mg/L,SS,1,2021-07-26T18:05:00Z,2.226,1
1016,DOC_mg/L,MW,1,2021-07-25T16:13:00Z,8.474,1
1016,TN_mg/L,MW,1,2021-07-25T16:13:00Z,0.6671,1
1017,DOC_mg/L,RC,1,2021-09-01T14:59:00Z,7.48,1
1017,TN_mg/L,RC,1,2021-09-01T14:59:00Z,0.6982,1
1018,DOC_mg/L,RC,1,2021-09-01T14:59:00Z,6.063,1
1018,TN_mg/L,RC,1,2021-09-01T14:59:00Z,0.6242,1
1019,DOC_mg/L,RC,1,2021-09-01T15:14:00Z,4.878,1
1019,TN_mg/L,RC,1,2021-09-01T15:14:00Z,0.5184,1
1020,DOC_mg/L,RC,1,2021-09-01T15:14:00Z,5.534,1
1020,TN_mg/L,RC,1,2021-09-01T15:14:00Z,0.5895,1
1021,DOC_mg/L,MW,1,2021-07-25T20:14:00Z,10.06,1
1021,TN_mg/L,MW,1,2021-07-25T20:14:00Z,1.868,1
1022,DOC_mg/L,MW,1,2021-07-25T20:14:00Z,8.81,1
1022,TN_mg/L,MW,1,2021-07-25T20:14:00Z,2.068,1
1023,DOC_mg/L,MW,1,2021-07-25T16:58:00Z,8.004,1
1023,TN_mg/L,MW,1,2021-07-25T16:58:00Z,1.135,1
1024,DOC_mg/L,MW,1,2021-07-25T16:13:00Z,8.007,1
1024,TN_mg/L,MW,1,2021-07-25T16:13:00Z,0.6638,1
1025,DOC_mg/L,MW,1,2021-07-25T16:58:00Z,8.98,1
1025,TN_mg/L,MW,1,2021-07-25T16:58:00Z,1.116,1
1026,DOC_mg/L,MW,1,2021-07-26T04:13:00Z,10.29,1
1026,TN_mg/L,MW,1,2021-07-26T04:13:00Z,4.401,1
1027,DOC_mg/L,MW,1,2021-07-26T03:13:00Z,13.38,1
1027,TN_mg/L,MW,1,2021-07-26T03:13:00Z,4.389,1
1028,DOC_mg/L,MW,1,2021-07-25T21:13:00Z,9.744,1
1028,TN_mg/L,MW,1,2021-07-25T21:13:00Z,2.207,1
1029,DOC_mg/L,MW,1,2021-07-25T16:28:00Z,8.12,1
1029,TN_mg/L,MW,1,2021-07-25T16:28:00Z,0.6923,1
1030,DOC_mg/L,MW,1,2021-07-25T16:28:00Z,9.098,1
1030,TN_mg/L,MW,1,2021-07-25T16:28:00Z,0.7667,1
1031,DOC_mg/L,CC,1,2021-08-12T11:25:00Z,7.581,1
1031,TN_mg/L,CC,1,2021-08-12T11:25:00Z,2.479,1
1032,DOC_mg/L,CC,1,2021-08-12T11:25:00Z,7.545,1
1032,TN_mg/L,CC,1,2021-08-12T11:25:00Z,3.105,1
1033,DOC_mg/L,CC,1,2021-08-12T11:10:00Z,20.55,1
1033,TN_mg/L,CC,1,2021-08-12T11:10:00Z,2.424,1
1034,DOC_mg/L,CC,1,2021-08-12T11:10:00Z,8.053,1
1034,TN_mg/L,CC,1,2021-08-12T11:10:00Z,2.256,1
1035,DOC_mg/L,CC,1,2021-08-12T11:10:00Z,7.344,1
1035,TN_mg/L,CC,1,2021-08-12T11:10:00Z,2.032,1
1036,DOC_mg/L,CC,1,2021-08-12T18:56:00Z,8.325,1
1036,TN_mg/L,CC,1,2021-08-12T18:56:00Z,2.331,1
1037,DOC_mg/L,CC,1,2021-08-12T18:56:00Z,9.134,1
1037,TN_mg/L,CC,1,2021-08-12T18:56:00Z,2.55,1
1038,DOC_mg/L,CC,1,2021-08-12T11:56:00Z,7.105,1
1038,TN_mg/L,CC,1,2021-08-12T11:56:00Z,1.898,1
1039,DOC_mg/L,CC,1,2021-08-12T11:56:00Z,7.341,1
1039,TN_mg/L,CC,1,2021-08-12T11:56:00Z,2.887,1
1040,DOC_mg/L,CC,1,2021-08-12T15:56:00Z,10.51,1
1040,TN_mg/L,CC,1,2021-08-12T15:56:00Z,3.516,1
1041,DOC_mg/L,RC,1,2021-09-01T14:14:00Z,6.947,1
1041,TN_mg/L,RC,1,2021-09-01T14:14:00Z,0.4343,1
1042,DOC_mg/L,RC,1,2021-09-01T14:29:00Z,6.793,1
1042,TN_mg/L,RC,1,2021-09-01T14:29:00Z,0.502,1
1043,DOC_mg/L,RC,1,2021-09-01T14:14:00Z,6.467,1
1043,TN_mg/L,RC,1,2021-09-01T14:14:00Z,0.4385,1
1044,DOC_mg/L,CC,1,2021-08-12T17:56:00Z,8.836,1
1044,TN_mg/L,CC,1,2021-08-12T17:56:00Z,1.963,1
1045,DOC_mg/L,CC,1,2021-08-12T17:56:00Z,10.92,1
1045,TN_mg/L,CC,1,2021-08-12T17:56:00Z,4.241,1
1046,DOC_mg/L,BMW,1,2021-07-31T04:27:00Z,47.93,1
1046,TN_mg/L,BMW,1,2021-07-31T04:27:00Z,3.73,1
1047,DOC_mg/L,CC,1,2021-07-26T01:20:00Z,10.11,1
1047,TN_mg/L,CC,1,2021-07-26T01:20:00Z,7.097,1
1048,DOC_mg/L,RC,1,2021-09-01T14:44:00Z,7.441,1
1048,TN_mg/L,RC,1,2021-09-01T14:44:00Z,0.9812,1
1049,DOC_mg/L,RC,1,2021-09-01T14:29:00Z,7.771,1
1049,TN_mg/L,RC,1,2021-09-01T14:29:00Z,1.018,1
1050,DOC_mg/L,RC,1,2021-09-01T14:44:00Z,6.839,1
1050,TN_mg/L,RC,1,2021-09-01T14:44:00Z,0.8663,1
1051,DOC_mg/L,BMW,1,2021-07-31T06:42:00Z,46.94,1
1051,TN_mg/L,BMW,1,2021-07-31T06:42:00Z,3.204,1
1052,DOC_mg/L,BMW,1,2021-07-31T04:12:00Z,45.68,1
1052,TN_mg/L,BMW,1,2021-07-31T04:12:00Z,3.482,1
1053,DOC_mg/L,BMW,1,2021-07-31T06:42:00Z,46.63,1
1053,TN_mg/L,BMW,1,2021-07-31T06:42:00Z,3.232,1
1054,DOC_mg/L,BMW,1,2021-07-31T04:12:00Z,47.59,1
1054,TN_mg/L,BMW,1,2021-07-31T04:12:00Z,3.29,1
1055,DOC_mg/L,BMW,1,2021-07-31T04:27:00Z,49.36,1
1055,TN_mg/L,BMW,1,2021-07-31T04:27:00Z,3.233,1
1056,DOC_mg/L,CC,1,2021-07-25T18:50:00Z,9.707,1
1056,TN_mg/L,CC,1,2021-07-25T18:50:00Z,5.427,1
1057,DOC_mg/L,CC,1,2021-07-25T18:35:00Z,9.572,1
1057,TN_mg/L,CC,1,2021-07-25T18:35:00Z,5.462,1
1058,DOC_mg/L,CC,1,2021-07-25T18:35:00Z,8.981,1
1058,TN_mg/L,CC,1,2021-07-25T18:35:00Z,4.699,1
1059,DOC_mg/L,CC,1,2021-07-25T17:50:00Z,6.898,1
1059,TN_mg/L,CC,1,2021-07-25T17:50:00Z,3.978,1
1060,DOC_mg/L,CC,1,2021-07-25T17:50:00Z,9.14,1
1060,TN_mg/L,CC,1,2021-07-25T17:50:00Z,5.281,1
1061,DOC_mg/L,CC,1,2021-07-25T17:20:00Z,10.25,1
1061,TN_mg/L,CC,1,2021-07-25T17:20:00Z,4.799,1
1062,DOC_mg/L,CC,1,2021-07-25T17:20:00Z,9.078,1
1062,TN_mg/L,CC,1,2021-07-25T17:20:00Z,5,1
1063,DOC_mg/L,CC,1,2021-07-25T17:05:00Z,6.678,1
1063,TN_mg/L,CC,1,2021-07-25T17:05:00Z,3.46,1
1064,DOC_mg/L,CC,1,2021-07-25T17:05:00Z,9.813,1
1064,TN_mg/L,CC,1,2021-07-25T17:05:00Z,4.85,1
1065,DOC_mg/L,CC,1,2021-07-25T18:50:00Z,9.853,1
1065,TN_mg/L,CC,1,2021-07-25T18:50:00Z,4.452,1
1066,DOC_mg/L,CC,1,2021-07-25T21:20:00Z,15.95,1
1066,TN_mg/L,CC,1,2021-07-25T21:20:00Z,5.499,1
1067,DOC_mg/L,CC,1,2021-07-25T18:05:00Z,7.824,1
1067,TN_mg/L,CC,1,2021-07-25T18:05:00Z,5.079,1
1068,DOC_mg/L,CC,1,2021-07-25T18:05:00Z,5.841,1
1068,TN_mg/L,CC,1,2021-07-25T18:05:00Z,3.816,1
1069,DOC_mg/L,CC,1,2021-07-25T18:20:00Z,9.126,1
1069,TN_mg/L,CC,1,2021-07-25T18:20:00Z,5.423,1
1070,DOC_mg/L,CC,1,2021-07-25T18:20:00Z,7.637,1
1070,TN_mg/L,CC,1,2021-07-25T18:20:00Z,3.688,1
1071,DOC_mg/L,CC,1,2021-07-25T21:20:00Z,16.05,1
1071,TN_mg/L,CC,1,2021-07-25T21:20:00Z,5.09,1
1072,DOC_mg/L,CC,1,2021-07-25T20:20:00Z,7.685,1
1072,TN_mg/L,CC,1,2021-07-25T20:20:00Z,4.438,1
1073,DOC_mg/L,CC,1,2021-07-25T20:20:00Z,8.574,1
1073,TN_mg/L,CC,1,2021-07-25T20:20:00Z,4.154,1
1074,DOC_mg/L,CC,1,2021-07-25T21:20:00Z,9.628,1
1074,TN_mg/L,CC,1,2021-07-25T21:20:00Z,4.595,1
1075,DOC_mg/L,CC,1,2021-07-25T21:20:00Z,8.766,1
1075,TN_mg/L,CC,1,2021-07-25T21:20:00Z,4.3,1
1076,DOC_mg/L,CC,1,2021-07-26T00:20:00Z,10.41,1
1076,TN_mg/L,CC,1,2021-07-26T00:20:00Z,4.708,1
1077,DOC_mg/L,CC,1,2021-07-26T00:20:00Z,8.02,1
1077,TN_mg/L,CC,1,2021-07-26T00:20:00Z,3.994,1
1078,DOC_mg/L,CC,1,2021-07-25T19:20:00Z,7.846,1
1078,TN_mg/L,CC,1,2021-07-25T19:20:00Z,4.649,1
1079,DOC_mg/L,CC,1,2021-07-25T19:20:00Z,10.14,1
1079,TN_mg/L,CC,1,2021-07-25T19:20:00Z,4.205,1
1080,DOC_mg/L,CC,1,2021-07-25T23:20:00Z,9.437,1
1080,TN_mg/L,CC,1,2021-07-25T23:20:00Z,3.712,1
1081,DOC_mg/L,RC,1,2021-07-26T15:54:00Z,8.66,1
1081,TN_mg/L,RC,1,2021-07-26T15:54:00Z,1.539,1
1082,DOC_mg/L,CC,1,2021-07-26T01:20:00Z,10.75,1
1082,TN_mg/L,CC,1,2021-07-26T01:20:00Z,4.855,1
1083,DOC_mg/L,RC,1,2021-07-26T15:39:00Z,8.492,1
1083,TN_mg/L,RC,1,2021-07-26T15:39:00Z,1.377,1
1084,DOC_mg/L,RC,1,2021-07-26T15:39:00Z,9.319,1
1084,TN_mg/L,RC,1,2021-07-26T15:39:00Z,1.291,1
1085,TOC_mg/L,RC,1,2021-08-18T16:06:00Z,13.93,1
1086,TOC_mg/L,RC,1,2021-08-18T16:51:00Z,10.25,1
1087,TOC_mg/L,RC,1,2021-08-18T16:51:00Z,10.35,1
1088,TOC_mg/L,RC,1,2021-08-18T16:21:00Z,12.22,1
1089,TOC_mg/L,RC,1,2021-08-18T16:21:00Z,12.05,1
1090,TOC_mg/L,RC,1,2021-08-18T21:21:00Z,13.1,1
1091,TOC_mg/L,RC,1,2021-08-18T15:21:00Z,12,1
1092,TOC_mg/L,CC,1,2021-08-19T01:07:00Z,9.008,1
1093,TOC_mg/L,CC,1,2021-08-18T15:37:00Z,10.61,1
1094,TOC_mg/L,CC,1,2021-08-18T16:07:00Z,8.84,1
1095,TOC_mg/L,CC,1,2021-08-18T16:07:00Z,9.303,1
1096,TOC_mg/L,CC,1,2021-08-18T15:22:00Z,26.66,1
1097,TOC_mg/L,CC,1,2021-08-18T15:37:00Z,11.14,1
1098,TOC_mg/L,CC,1,2021-08-18T15:52:00Z,10.71,1
1099,TOC_mg/L,CC,1,2021-08-18T15:52:00Z,9.914,1
1100,TOC_mg/L,CC,1,2021-08-19T02:07:00Z,9.029,1
1101,TOC_mg/L,MW,1,2021-07-26T02:13:00Z,12.62,1
1102,TOC_mg/L,MW,1,2021-07-26T02:13:00Z,11.92,1
1104,TOC_mg/L,MW,1,2021-07-25T16:28:00Z,11.13,1
1105,TOC_mg/L,CC,1,2021-08-19T01:07:00Z,9.958,1
1106,TOC_mg/L,MW,1,2021-07-26T00:13:00Z,14.84,1
1107,TOC_mg/L,MW,1,2021-07-25T16:58:00Z,11.26,1
1108,TOC_mg/L,MW,1,2021-07-25T16:58:00Z,12.55,1
1109,TOC_mg/L,MW,1,2021-07-25T16:43:00Z,11.11,1
1110,TOC_mg/L,MW,1,2021-07-25T20:14:00Z,13.96,1
1111,TOC_mg/L,MW,1,2021-07-26T04:13:00Z,13.74,1
1112,TOC_mg/L,MW,1,2021-07-26T04:13:00Z,13.63,1
1113,TOC_mg/L,MW,1,2021-07-25T16:13:00Z,11.32,1
1114,TOC_mg/L,MW,1,2021-07-25T16:13:00Z,12.25,1
1115,TOC_mg/L,MW,1,2021-07-25T15:58:00Z,19.56,1
1116,TOC_mg/L,MW,1,2021-07-25T15:58:00Z,20.03,1
1117,TOC_mg/L,MW,1,2021-07-25T16:43:00Z,10.88,1
1118,TOC_mg/L,MW,1,2021-07-25T20:14:00Z,12.41,1
1119,TOC_mg/L,CC,1,2021-07-25T17:20:00Z,12.22,1
1120,TOC_mg/L,CC,1,2021-07-25T17:20:00Z,11.4,1
1121,TOC_mg/L,CC,1,2021-07-25T17:05:00Z,12.13,1
1122,TOC_mg/L,RC,1,2021-08-18T16:36:00Z,10.71,1
1123,TOC_mg/L,RC,1,2021-08-18T16:36:00Z,11.32,1
1124,TOC_mg/L,RC,1,2021-08-18T15:51:00Z,14.03,1
1125,TOC_mg/L,RC,1,2021-08-18T15:51:00Z,14.64,1
1126,TOC_mg/L,RC,1,2021-08-18T22:21:00Z,12.91,1
1127,TOC_mg/L,RC,1,2021-08-18T22:21:00Z,13.01,1
1128,TOC_mg/L,RC,1,2021-08-18T15:36:00Z,14.69,1
1129,TOC_mg/L,RC,1,2021-08-18T15:36:00Z,14.71,1
1130,TOC_mg/L,RC,1,2021-08-18T17:36:00Z,12.83,1
1131,TOC_mg/L,RC,1,2021-08-18T17:36:00Z,10.46,1
1132,TOC_mg/L,RC,1,2021-08-18T17:21:00Z,10.68,1
1133,TOC_mg/L,RC,1,2021-08-18T17:21:00Z,14.85,1
1134,TOC_mg/L,RC,1,2021-08-18T16:06:00Z,13.07,1
1135,TOC_mg/L,RC,1,2021-08-18T15:21:00Z,14.74,1
1136,TOC_mg/L,RC,1,2021-08-18T20:21:00Z,13.63,1
1137,TOC_mg/L,RC,1,2021-08-18T20:21:00Z,16.66,1
1138,TOC_mg/L,RC,1,2021-08-18T19:21:00Z,15.75,1
1139,TOC_mg/L,RC,1,2021-08-18T19:21:00Z,17.2,1
1140,TOC_mg/L,RC,1,2021-08-18T17:51:00Z,17.23,1
1141,TOC_mg/L,RC,1,2021-08-18T17:51:00Z,15.45,1
1142,TOC_mg/L,RC,1,2021-08-18T18:21:00Z,15.3,1
1143,TOC_mg/L,RC,1,2021-08-18T18:21:00Z,13.82,1
1144,TOC_mg/L,RC,1,2021-08-18T21:21:00Z,9.201,1
1145,TOC_mg/L,CC,1,2021-08-19T02:07:00Z,11.22,1
1146,TOC_mg/L,CC,1,2021-07-25T17:50:00Z,10.8,1
1147,TOC_mg/L,CC,1,2021-07-25T18:35:00Z,10.68,1
1148,TOC_mg/L,CC,1,2021-07-25T18:35:00Z,10.25,1
1149,TOC_mg/L,CC,1,2021-07-25T18:05:00Z,10.49,1
1150,TOC_mg/L,CC,1,2021-07-25T18:05:00Z,10.47,1
1151,TOC_mg/L,CC,1,2021-07-25T20:20:00Z,10.13,1
1152,TOC_mg/L,CC,1,2021-07-25T20:20:00Z,10.77,1
1153,TOC_mg/L,CC,1,2021-07-25T18:20:00Z,10.57,1
1154,TOC_mg/L,CC,1,2021-07-25T18:20:00Z,12.44,1
1156,TOC_mg/L,CC,1,2021-07-26T03:20:00Z,10.47,1
1157,TOC_mg/L,CC,1,2021-07-26T04:20:00Z,10.26,1
1158,TOC_mg/L,CC,1,2021-07-26T04:20:00Z,10.25,1
1159,TOC_mg/L,CC,1,2021-07-25T18:50:00Z,10.84,1
1160,TOC_mg/L,CC,1,2021-07-25T18:50:00Z,10.65,1
1161,TOC_mg/L,CC,1,2021-07-26T03:20:00Z,10.53,1
1162,TOC_mg/L,CC,1,2021-07-26T02:20:00Z,10.82,1
1163,TOC_mg/L,CC,1,2021-07-25T16:20:00Z,13.46,1
1164,TOC_mg/L,CC,1,2021-07-25T16:20:00Z,13.29,1
1165,TOC_mg/L,CC,1,2021-07-26T00:20:00Z,10.28,1
1166,TOC_mg/L,CC,1,2021-07-26T00:20:00Z,10.12,1
1167,TOC_mg/L,CC,1,2021-07-25T16:50:00Z,12.7,1
1169,TOC_mg/L,SS,1,2021-07-25T16:50:00Z,14.35,1
1170,TOC_mg/L,SS,1,2021-07-25T16:50:00Z,12.89,1
1171,TOC_mg/L,CC,1,2021-08-12T11:25:00Z,10.93,1
1172,TOC_mg/L,CC,1,2021-08-12T11:25:00Z,10.71,1
1173,TOC_mg/L,CC,1,2021-08-12T11:10:00Z,10.55,1
1174,TOC_mg/L,CC,1,2021-08-12T11:10:00Z,9.251,1
1175,TOC_mg/L,CC,1,2021-08-12T10:55:00Z,10.76,1
1176,TOC_mg/L,CC,1,2021-08-12T11:56:00Z,10.76,1
1177,TOC_mg/L,CC,1,2021-08-12T11:56:00Z,10.55,1
1178,TOC_mg/L,CC,1,2021-08-12T12:56:00Z,10.82,1
1179,TOC_mg/L,CC,1,2021-08-12T12:56:00Z,10.52,1
1180,TOC_mg/L,CC,1,2021-08-12T14:56:00Z,11.97,1
1181,TOC_mg/L,CC,1,2021-08-12T17:56:00Z,10.89,1
1182,TOC_mg/L,CC,1,2021-08-12T17:56:00Z,10.89,1
1183,TOC_mg/L,CC,1,2021-08-12T15:56:00Z,10.72,1
1184,TOC_mg/L,CC,1,2021-08-12T15:56:00Z,8.627,1
1185,TOC_mg/L,CC,1,2021-08-12T14:56:00Z,10.76,1
1186,TOC_mg/L,CC,1,2021-08-12T18:56:00Z,10.94,1
1187,TOC_mg/L,CC,1,2021-08-12T18:56:00Z,11.13,1
1188,TOC_mg/L,CC,1,2021-08-12T19:56:00Z,10.86,1
1189,TOC_mg/L,CC,1,2021-08-12T19:56:00Z,13.1,1
1190,TOC_mg/L,CC,1,2021-08-12T20:56:00Z,11.03,1
1191,TOC_mg/L,CC,1,2021-08-12T20:56:00Z,11.01,1
1192,TOC_mg/L,CC,1,2021-08-12T21:56:00Z,10.92,1
1193,TOC_mg/L,CC,1,2021-08-12T21:56:00Z,10.96,1
1194,TOC_mg/L,BMW,1,2021-07-31T02:57:00Z,51.68,1
1195,TOC_mg/L,BMW,1,2021-07-31T02:12:00Z,27.45,1
1466,NH4_mg/L,BMW,1,2021-07-31T03:27:00Z,0.541,1
1466,SRP_ug/L,BMW,1,2021-07-31T03:27:00Z,175,1
1467,NH4_mg/L,BMW,1,2021-07-31T03:27:00Z,0.679,1
1467,SRP_ug/L,BMW,1,2021-07-31T03:27:00Z,160.6,1
1468,NH4_mg/L,BMW,1,2021-07-31T02:42:00Z,0.607,1
1468,SRP_ug/L,BMW,1,2021-07-31T02:42:00Z,356,1
1469,NH4_mg/L,BMW,1,2021-07-31T02:42:00Z,0.497,1
1469,SRP_ug/L,BMW,1,2021-07-31T02:42:00Z,254,1
1472,NH4_mg/L,BMW,1,2021-07-31T02:27:00Z,0.438,1
1472,SRP_ug/L,BMW,1,2021-07-31T02:27:00Z,236,1
1473,NH4_mg/L,BMW,1,2021-07-31T02:27:00Z,0.457,1
1473,SRP_ug/L,BMW,1,2021-07-31T02:27:00Z,250,1
1491,NH4_mg/L,BMW,1,2021-07-31T04:12:00Z,0.391,1
1491,SRP_ug/L,BMW,1,2021-07-31T04:12:00Z,129.8,1
1492,NH4_mg/L,BMW,1,2021-07-31T04:12:00Z,0.288,1
1492,SRP_ug/L,BMW,1,2021-07-31T04:12:00Z,91.8,1
1497,NH4_mg/L,BMW,1,2021-07-31T04:27:00Z,0.292,1
1497,SRP_ug/L,BMW,1,2021-07-31T04:27:00Z,185.4,1
1498,NH4_mg/L,BMW,1,2021-07-31T04:27:00Z,0.322,1
1498,SRP_ug/L,BMW,1,2021-07-31T04:27:00Z,147.4,1
1499,NH4_mg/L,BMW,1,2021-07-31T04:42:00Z,0.255,1
1499,SRP_ug/L,BMW,1,2021-07-31T04:42:00Z,147,1
